index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels,n-false-labels,times
0,0.5095238095238095,0.49645390070921985,0.525364769542951,0.5265957446808511,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0.3761904761904762,0.3333333333333333,0.5,0.5,1,0,0,0,0,1,0,0,0,1,0,0.025205135345458984
2,0.3761904761904762,0.3333333333333333,0.5,0.5,2,0,0,1,0,1,0,0,0,2,0,0.021191835403442383
3,0.4523809523809524,0.3120567375886525,0.5535317421973137,0.44148936170212766,3,0,1,1,0,1,0,0,0,2,1,0.02034306526184082
4,0.4523809523809524,0.3191489361702128,0.5535317421973137,0.4521276595744681,3,0,1,1,0,1,0,1,0,3,1,0.021665096282958984
5,0.46190476190476193,0.3617021276595745,0.566189970045415,0.5159574468085106,4,0,1,1,0,1,1,1,0,3,2,0.021867036819458008
6,0.44761904761904764,0.3475177304964539,0.5547395883660258,0.5053191489361702,5,0,1,2,0,1,1,1,0,4,2,0.02094292640686035
7,0.4857142857142857,0.3829787234042553,0.5777369794183013,0.5212765957446809,6,0,1,2,0,1,2,1,0,4,3,0.020778894424438477
8,0.4857142857142857,0.3829787234042553,0.5777369794183013,0.5212765957446809,7,0,1,2,0,1,2,2,0,5,3,0.02127695083618164
9,0.4666666666666667,0.3829787234042553,0.5649821238767031,0.5265957446808511,8,0,1,2,0,1,2,3,0,6,3,0.02074909210205078
10,0.4142857142857143,0.36879432624113473,0.5229973910522756,0.5159574468085106,8,0,1,3,0,1,2,3,0,7,3,0.02113938331604004
11,0.45714285714285713,0.3829787234042553,0.5573485360904435,0.5265957446808511,9,0,1,3,0,1,2,3,1,7,4,0.023628950119018555
12,0.44761904761904764,0.36879432624113473,0.5522272683351048,0.5212765957446809,10,0,1,3,0,1,2,4,1,8,4,0.022040128707885742
13,0.41904761904761906,0.3475177304964539,0.5343511450381679,0.5106382978723404,11,1,1,3,0,1,2,4,1,9,4,0.02125406265258789
14,0.3380952380952381,0.2765957446808511,0.42675620832930716,0.4042553191489362,12,1,1,3,0,1,2,5,1,10,4,0.02098703384399414
15,0.3476190476190476,0.28368794326241137,0.43941443617740844,0.4148936170212766,13,1,2,3,0,1,2,5,1,10,5,0.021014928817749023
16,0.44761904761904764,0.375886524822695,0.5522272683351048,0.5319148936170213,13,1,2,3,1,1,2,5,1,10,6,0.021184921264648438
17,0.34285714285714286,0.2907801418439716,0.4280606821915161,0.4148936170212766,13,1,2,3,1,2,2,5,1,11,6,0.02091217041015625
