index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels-4,n-false-labels-4,n-true-labels-5,n-false-labels-5,n-true-labels,n-false-labels,times
0,0.7264150943396226,0.625,0.5764907135874878,0.8241259466749663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0.7075471698113207,0.6111111111111112,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.016325950622558594
2,0.4056603773584906,0.3055555555555556,0.42424242424242425,0.3950617283950617,2,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0.014832019805908203
3,0.16981132075471697,0.06944444444444445,0.13954056695992179,0.06172839506172839,3,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0.01537013053894043
4,0.16981132075471697,0.06944444444444445,0.13636363636363638,0.06172839506172839,4,1,0,1,0,1,0,0,0,0,0,1,0,4,0,0.01643681526184082
5,0.1320754716981132,0.05555555555555555,0.10606060606060606,0.04938271604938271,5,1,0,1,0,1,0,0,0,1,0,1,0,5,0,0.01587700843811035
6,0.1320754716981132,0.06944444444444445,0.10606060606060606,0.06172839506172839,6,1,0,1,0,1,0,1,0,1,0,1,0,6,0,0.016421079635620117
7,0.14150943396226415,0.09722222222222222,0.11363636363636363,0.08641975308641975,7,1,0,1,0,1,0,1,0,1,0,2,0,7,0,0.01544189453125
8,0.22641509433962265,0.20833333333333334,0.1818181818181818,0.1851851851851852,8,1,0,1,0,1,0,1,1,1,0,2,0,7,1,0.015252113342285156
9,0.33962264150943394,0.3055555555555556,0.27272727272727276,0.2716049382716049,8,1,0,1,1,1,0,1,1,1,0,2,0,7,2,0.01641082763671875
10,0.33962264150943394,0.2777777777777778,0.27272727272727276,0.24691358024691357,8,1,1,1,1,1,0,1,1,1,0,2,0,7,3,0.016398191452026367
11,0.22641509433962265,0.2222222222222222,0.1818181818181818,0.19753086419753085,9,1,1,1,1,1,0,1,1,1,0,3,0,8,3,0.015919208526611328
12,0.16981132075471697,0.1388888888888889,0.13636363636363638,0.12345679012345678,9,1,1,1,1,1,0,1,1,2,0,3,0,9,3,0.016336917877197266
13,0.16981132075471697,0.19444444444444445,0.15542521994134897,0.16887125220458554,10,1,1,1,1,1,0,1,1,2,1,3,0,9,4,0.016266822814941406
14,0.1509433962264151,0.19444444444444445,0.1402737047898338,0.16887125220458554,11,1,1,1,1,2,0,1,1,2,1,3,0,10,4,0.016085147857666016
15,0.12264150943396226,0.1111111111111111,0.10483870967741936,0.0974426807760141,12,1,1,1,1,2,0,1,1,2,1,4,0,11,4,0.01597428321838379
16,0.12264150943396226,0.1111111111111111,0.10483870967741936,0.0974426807760141,13,1,1,1,1,2,0,1,1,2,1,5,0,12,4,0.016689777374267578
17,0.14150943396226415,0.125,0.1295210166177908,0.10934744268077601,14,1,1,1,1,2,0,1,1,2,1,5,1,12,5,0.016242027282714844
