index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels-4,n-false-labels-4,n-true-labels,n-false-labels,times
0,0.6777777777777778,0.6333333333333333,0.6434062538623162,0.665204678362573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,0,0,1,0,0,0,0,0,1,0,7.796287536621094e-05
2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0,0,0,1,0,0,0,1,0,2,0,0.00012302398681640625
3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,0,0,1,0,0,0,1,0,2,1,0.00011801719665527344
4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,1,0,1,0,0,0,1,0,3,1,0.00011181831359863281
5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1,1,0,1,0,1,0,1,0,4,1,0.0001239776611328125
6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,2,1,0,1,0,1,0,1,0,4,2,0.00012612342834472656
7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,2,1,0,2,0,1,0,1,0,5,2,0.00011181831359863281
8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,2,1,0,2,0,1,1,1,0,5,3,0.00011110305786132812
9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,0,2,1,0,2,0,1,1,2,0,6,3,0.00011992454528808594
10,0.32222222222222224,0.35,0.3333333333333333,0.3333333333333333,2,0,2,2,0,2,0,1,1,2,0,7,3,0.00012087821960449219
11,0.32222222222222224,0.35,0.3333333333333333,0.3333333333333333,3,0,2,2,0,2,0,1,1,3,0,8,3,0.0001270771026611328
12,0.32222222222222224,0.35,0.3333333333333333,0.3333333333333333,3,0,2,2,1,2,0,1,1,3,0,8,4,0.00013399124145507812
13,0.32222222222222224,0.35,0.3333333333333333,0.3333333333333333,3,1,2,2,1,2,0,1,1,3,0,9,4,0.00011420249938964844
14,0.32222222222222224,0.35,0.3333333333333333,0.3333333333333333,3,1,2,2,1,2,0,2,1,3,0,10,4,0.00010991096496582031
15,0.32222222222222224,0.35,0.3333333333333333,0.3333333333333333,3,1,2,2,1,3,0,2,1,3,0,11,4,0.00010895729064941406
16,0.4,0.4166666666666667,0.41111111111111115,0.39999999999999997,4,1,2,2,1,3,1,2,1,3,0,11,5,0.00011396408081054688
17,0.32222222222222224,0.35,0.3333333333333333,0.3333333333333333,4,2,2,2,1,3,1,2,1,3,0,12,5,0.00011205673217773438
