index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels,n-false-labels,times
0,0.5095238095238095,0.49645390070921985,0.525364769542951,0.5265957446808511,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0.3761904761904762,0.3333333333333333,0.5,0.5,1,0,0,0,0,1,0,0,0,1,0,0.024996042251586914
2,0.3761904761904762,0.3333333333333333,0.5,0.5,2,0,0,1,0,1,0,0,0,2,0,0.02188396453857422
3,0.4523809523809524,0.3120567375886525,0.5535317421973137,0.44148936170212766,3,0,1,1,0,1,0,0,0,2,1,0.020364046096801758
4,0.4523809523809524,0.3191489361702128,0.5535317421973137,0.4521276595744681,3,0,1,1,0,1,0,1,0,3,1,0.021848678588867188
5,0.46190476190476193,0.3617021276595745,0.566189970045415,0.5159574468085106,4,0,1,1,0,1,1,1,0,3,2,0.02173304557800293
6,0.44761904761904764,0.3475177304964539,0.5547395883660258,0.5053191489361702,5,0,1,2,0,1,1,1,0,4,2,0.021065950393676758
7,0.4857142857142857,0.3829787234042553,0.5777369794183013,0.5212765957446809,6,0,1,2,0,1,2,1,0,4,3,0.0203702449798584
8,0.4857142857142857,0.3829787234042553,0.5777369794183013,0.5212765957446809,7,0,1,2,0,1,2,2,0,5,3,0.02051401138305664
9,0.4666666666666667,0.3829787234042553,0.5649821238767031,0.5265957446808511,8,0,1,2,0,1,2,3,0,6,3,0.020834922790527344
10,0.4142857142857143,0.36879432624113473,0.5229973910522756,0.5159574468085106,8,0,1,3,0,1,2,3,0,7,3,0.020556926727294922
11,0.45714285714285713,0.3829787234042553,0.5573485360904435,0.5265957446808511,9,0,1,3,0,1,2,3,1,7,4,0.022229909896850586
12,0.44761904761904764,0.36879432624113473,0.5522272683351048,0.5212765957446809,10,0,1,3,0,1,2,4,1,8,4,0.021138906478881836
13,0.41904761904761906,0.3475177304964539,0.5343511450381679,0.5106382978723404,11,1,1,3,0,1,2,4,1,9,4,0.020700931549072266
14,0.3380952380952381,0.2765957446808511,0.42675620832930716,0.4042553191489362,12,1,1,3,0,1,2,5,1,10,4,0.022075176239013672
15,0.3476190476190476,0.28368794326241137,0.43941443617740844,0.4148936170212766,13,1,2,3,0,1,2,5,1,10,5,0.021065950393676758
16,0.44761904761904764,0.375886524822695,0.5522272683351048,0.5319148936170213,13,1,2,3,1,1,2,5,1,10,6,0.020711183547973633
17,0.34285714285714286,0.2907801418439716,0.4280606821915161,0.4148936170212766,13,1,2,3,1,2,2,5,1,11,6,0.024092912673950195
18,0.3238095238095238,0.2765957446808511,0.412793506618997,0.4042553191489362,13,1,2,3,1,3,2,5,1,12,6,0.02081775665283203
19,0.3,0.2765957446808511,0.39370953715334817,0.4042553191489362,14,1,2,3,1,4,2,5,1,13,6,0.020815134048461914
20,0.3,0.2765957446808511,0.39370953715334817,0.4042553191489362,14,1,2,4,1,4,2,5,1,14,6,0.02077007293701172
21,0.29523809523809524,0.2695035460992908,0.38235578316745583,0.39361702127659576,15,1,2,4,1,4,3,5,1,14,7,0.02027606964111328
22,0.30952380952380953,0.2765957446808511,0.4013431249396077,0.4042553191489362,15,2,2,4,1,4,3,5,1,15,7,0.022099971771240234
23,0.3,0.2765957446808511,0.39370953715334817,0.4042553191489362,15,3,2,4,1,4,3,5,1,16,7,0.022119998931884766
24,0.3047619047619048,0.2765957446808511,0.4000386510773988,0.4042553191489362,16,3,2,5,1,4,3,5,1,17,7,0.020523786544799805
25,0.29523809523809524,0.2624113475177305,0.3924050632911392,0.39361702127659576,17,3,2,5,1,4,3,6,1,18,7,0.020364046096801758
26,0.3,0.2624113475177305,0.3987341772151899,0.39361702127659576,17,4,2,5,1,4,3,6,1,19,7,0.020082950592041016
27,0.2761904761904762,0.2624113475177305,0.3670886075949367,0.39361702127659576,18,4,2,5,1,5,3,6,1,20,7,0.020156145095825195
28,0.2761904761904762,0.2624113475177305,0.3670886075949367,0.39361702127659576,19,4,2,5,1,6,3,6,1,21,7,0.020172119140625
29,0.2761904761904762,0.2624113475177305,0.3670886075949367,0.39361702127659576,20,4,2,5,2,6,3,6,1,21,8,0.020139217376708984
30,0.28095238095238095,0.2624113475177305,0.37341772151898733,0.39361702127659576,21,4,3,5,2,6,3,6,1,21,9,0.02029705047607422
31,0.2761904761904762,0.2624113475177305,0.3670886075949367,0.39361702127659576,22,4,3,6,2,6,3,6,1,22,9,0.01985001564025879
32,0.2714285714285714,0.2624113475177305,0.36075949367088606,0.39361702127659576,23,4,3,7,2,6,3,6,1,23,9,0.01936793327331543
33,0.2714285714285714,0.2624113475177305,0.36075949367088606,0.39361702127659576,24,4,3,8,2,6,3,6,1,24,9,0.020093917846679688
34,0.26666666666666666,0.2624113475177305,0.35443037974683544,0.39361702127659576,25,4,3,9,2,6,3,6,1,25,9,0.019348859786987305
35,0.2619047619047619,0.2624113475177305,0.34810126582278483,0.39361702127659576,26,4,3,10,2,6,3,6,1,26,9,0.019662141799926758
36,0.2619047619047619,0.2624113475177305,0.34810126582278483,0.39361702127659576,27,5,3,10,2,6,3,6,1,27,9,0.01938319206237793
37,0.2571428571428571,0.2624113475177305,0.34177215189873417,0.39361702127659576,28,5,3,11,2,6,3,6,1,28,9,0.019183874130249023
