index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels,n-false-labels,times
101,0.22580645161290322,0.39285714285714285,0.22687747035573122,0.3928571428571429,98,14,2,18,11,22,4,22,8,76,25,0.012468099594116211
102,0.25,0.34523809523809523,0.24492753623188407,0.34523809523809523,98,14,2,18,11,22,4,22,9,76,26,0.01256108283996582
103,0.21774193548387097,0.35714285714285715,0.21778656126482213,0.35714285714285715,98,14,2,19,11,22,4,22,9,77,26,0.012944936752319336
104,0.1935483870967742,0.34523809523809523,0.19051383399209487,0.34523809523809523,98,14,2,20,11,22,4,22,9,78,26,0.012857913970947266
105,0.1935483870967742,0.32142857142857145,0.19051383399209487,0.3214285714285714,98,15,2,20,11,22,4,22,9,79,26,0.012089967727661133
106,0.1935483870967742,0.3333333333333333,0.19051383399209487,0.33333333333333337,98,15,2,21,11,22,4,22,9,80,26,0.012077093124389648
107,0.1935483870967742,0.3333333333333333,0.19051383399209487,0.33333333333333337,98,15,2,22,11,22,4,22,9,81,26,0.012271881103515625
108,0.1935483870967742,0.3333333333333333,0.19051383399209487,0.33333333333333337,99,15,2,23,11,22,4,22,9,82,26,0.01225423812866211
109,0.1935483870967742,0.3333333333333333,0.19051383399209487,0.3333333333333333,99,15,2,24,11,22,4,22,9,83,26,0.01217508316040039
110,0.1935483870967742,0.30952380952380953,0.19051383399209487,0.30952380952380953,99,15,2,25,11,22,4,22,9,84,26,0.012033939361572266
111,0.1935483870967742,0.30952380952380953,0.19051383399209487,0.30952380952380953,100,15,2,25,11,23,4,22,9,85,26,0.01216888427734375
112,0.18548387096774194,0.32142857142857145,0.18326745718050066,0.3214285714285714,101,15,2,26,11,23,4,22,9,86,26,0.0121002197265625
113,0.18548387096774194,0.2976190476190476,0.18326745718050066,0.2976190476190476,102,15,2,27,11,23,4,22,9,87,26,0.03741121292114258
114,0.18548387096774194,0.2857142857142857,0.18326745718050066,0.2857142857142857,103,15,2,28,11,23,4,22,9,88,26,0.012346982955932617
115,0.18548387096774194,0.2976190476190476,0.18326745718050066,0.2976190476190476,104,15,2,29,11,23,4,22,9,89,26,0.011993885040283203
116,0.1774193548387097,0.27380952380952384,0.17417654808959157,0.27380952380952384,105,15,2,30,11,23,4,22,9,90,26,0.012130975723266602
117,0.1774193548387097,0.30952380952380953,0.17417654808959157,0.30952380952380953,106,15,2,31,11,23,4,22,9,91,26,0.015259027481079102
118,0.18548387096774194,0.30952380952380953,0.18142292490118578,0.30952380952380953,107,15,2,31,11,23,5,22,9,91,27,0.012887001037597656
119,0.20161290322580644,0.32142857142857145,0.1959156785243742,0.3214285714285714,107,15,2,31,12,23,5,22,9,91,28,0.01253199577331543
120,0.18548387096774194,0.30952380952380953,0.18142292490118578,0.30952380952380953,107,16,2,31,12,23,5,22,9,92,28,0.012328863143920898
121,0.18548387096774194,0.2976190476190476,0.18142292490118578,0.2976190476190476,108,17,2,31,12,23,5,22,9,93,28,0.01270914077758789
122,0.1774193548387097,0.2857142857142857,0.17417654808959157,0.2857142857142857,109,17,2,31,12,24,5,22,9,94,28,0.012495994567871094
123,0.1693548387096774,0.27380952380952384,0.16693017127799736,0.2738095238095238,109,17,2,32,12,24,5,22,9,95,28,0.013275861740112305
124,0.1693548387096774,0.27380952380952384,0.16693017127799736,0.2738095238095238,110,17,2,32,12,25,5,22,9,96,28,0.030933141708374023
125,0.16129032258064516,0.27380952380952384,0.15968379446640316,0.2738095238095238,110,18,2,32,12,25,5,22,9,97,28,0.013443946838378906
126,0.1532258064516129,0.27380952380952384,0.15243741765480895,0.2738095238095238,110,18,2,32,12,26,5,22,9,98,28,0.012411832809448242
127,0.14516129032258066,0.27380952380952384,0.14519104084321477,0.2738095238095238,110,19,2,32,12,26,5,22,9,99,28,0.012438774108886719
128,0.14516129032258066,0.27380952380952384,0.14519104084321477,0.2738095238095238,110,19,2,32,12,26,5,23,9,100,28,0.012546062469482422
129,0.14516129032258066,0.27380952380952384,0.14519104084321477,0.2738095238095238,111,20,2,32,12,26,5,23,9,101,28,0.012108087539672852
130,0.13709677419354838,0.27380952380952384,0.13610013175230568,0.2738095238095238,111,20,2,33,12,26,5,23,9,102,28,0.012201786041259766
131,0.13709677419354838,0.27380952380952384,0.13610013175230568,0.2738095238095238,111,20,2,33,12,27,5,23,9,103,28,0.012290239334106445
132,0.13709677419354838,0.25,0.13610013175230568,0.25,112,20,2,33,12,28,5,23,9,104,28,0.01221609115600586
133,0.13709677419354838,0.25,0.13610013175230568,0.25,113,20,2,34,12,28,5,23,9,105,28,0.011836051940917969
134,0.13709677419354838,0.25,0.13610013175230568,0.25,113,20,2,34,12,28,5,24,9,106,28,0.01184988021850586
135,0.13709677419354838,0.25,0.13610013175230568,0.25,113,21,2,34,12,28,5,24,9,107,28,0.011848926544189453
136,0.13709677419354838,0.25,0.13610013175230568,0.25,113,21,2,34,12,28,5,25,9,108,28,0.012033939361572266
137,0.12903225806451613,0.23809523809523808,0.12700922266139658,0.23809523809523808,113,21,2,35,12,28,5,25,9,109,28,0.012037038803100586
138,0.12096774193548387,0.23809523809523808,0.11791831357048749,0.23809523809523808,113,21,2,35,12,29,5,25,9,110,28,0.011891841888427734
139,0.12096774193548387,0.23809523809523808,0.11791831357048749,0.23809523809523808,113,22,2,35,12,29,5,25,9,111,28,0.011826038360595703
140,0.12096774193548387,0.23809523809523808,0.11791831357048749,0.23809523809523808,113,22,2,35,12,30,5,25,9,112,28,0.01225900650024414
141,0.12096774193548387,0.23809523809523808,0.11791831357048749,0.23809523809523808,113,23,2,35,12,30,5,25,9,113,28,0.01220083236694336
142,0.11290322580645161,0.23809523809523808,0.1088274044795784,0.23809523809523808,113,24,2,35,12,30,5,25,9,114,28,0.012151002883911133
143,0.11290322580645161,0.23809523809523808,0.1088274044795784,0.23809523809523808,113,24,2,35,12,31,5,25,9,115,28,0.01170802116394043
144,0.11290322580645161,0.23809523809523808,0.1088274044795784,0.23809523809523808,113,25,2,35,12,31,5,25,9,116,28,0.01176905632019043
145,0.11290322580645161,0.23809523809523808,0.1088274044795784,0.23809523809523808,113,26,2,35,12,31,5,25,9,117,28,0.011353015899658203
