index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels-4,n-false-labels-4,n-true-labels-5,n-false-labels-5,n-true-labels,n-false-labels,times
129,0.08247422680412371,0.07722007722007722,0.07535245816979963,0.07612714960349283,102,8,3,18,6,8,4,29,5,13,6,26,3,102,27,0.11092829704284668
130,0.08075601374570447,0.07722007722007722,0.07402267093575707,0.07612714960349283,102,9,3,18,6,8,4,29,5,13,6,26,3,103,27,0.11031293869018555
131,0.07989690721649484,0.07335907335907337,0.07445517455071266,0.0741668894235053,103,9,3,18,6,8,4,29,5,13,6,27,3,104,27,0.11023807525634766
132,0.070446735395189,0.07207207207207207,0.06659264614749019,0.07225118061124478,103,9,3,18,6,8,4,29,5,14,6,27,3,105,27,0.10999870300292969
133,0.07216494845360824,0.07335907335907337,0.06847113199752117,0.07511360598770382,104,9,3,18,6,8,4,29,5,14,6,28,3,106,27,0.11071491241455078
134,0.07216494845360824,0.07335907335907337,0.06847113199752117,0.0741668894235053,105,9,3,18,6,8,4,29,5,14,6,29,3,107,27,0.1096048355102539
135,0.06872852233676977,0.07078507078507079,0.06581155752943607,0.07222890492738127,106,10,3,18,6,8,4,29,5,14,6,29,3,108,27,0.10892009735107422
136,0.06872852233676977,0.07078507078507079,0.06581155752943607,0.07222890492738127,106,10,3,18,6,8,4,30,5,14,6,29,3,109,27,0.10697698593139648
137,0.06872852233676977,0.07335907335907337,0.06581155752943607,0.0741668894235053,106,11,3,18,6,8,4,30,5,14,6,29,3,110,27,0.10714006423950195
138,0.06872852233676977,0.07335907335907337,0.06581155752943607,0.0741668894235053,107,11,3,18,6,9,4,30,5,14,6,29,3,111,27,0.10956597328186035
139,0.07388316151202749,0.07593307593307594,0.07309311092749432,0.07799830704802638,108,11,3,18,6,9,4,30,5,14,6,29,4,111,28,0.11242103576660156
140,0.06872852233676977,0.07335907335907337,0.06581155752943607,0.0741668894235053,108,12,3,18,6,9,4,30,5,14,6,29,4,112,28,0.11043691635131836
141,0.07130584192439862,0.07464607464607464,0.0678062383804999,0.07513588167156732,108,12,3,18,7,9,4,30,5,14,6,29,4,112,29,0.11032485961914062
142,0.07474226804123711,0.07593307593307594,0.070465812848585,0.07610487391962933,109,12,3,18,8,9,4,30,5,14,6,29,4,112,30,0.10955429077148438
143,0.07474226804123711,0.07722007722007722,0.070465812848585,0.07707386616769135,110,12,3,18,8,9,4,31,5,14,6,29,4,113,30,0.10921502113342285
144,0.07302405498281787,0.07593307593307594,0.06748992976657715,0.07515815735543081,111,12,3,18,8,10,4,31,5,14,6,29,4,114,30,0.11071014404296875
145,0.07302405498281787,0.07593307593307594,0.06803862838256558,0.07610487391962933,112,12,3,18,8,10,4,31,5,14,6,30,4,115,30,0.10957217216491699
146,0.07216494845360824,0.07335907335907337,0.06737373476554431,0.0741668894235053,112,13,3,18,8,10,4,31,5,14,6,30,4,116,30,0.1095438003540039
147,0.07130584192439862,0.07078507078507079,0.06670884114852303,0.07222890492738127,113,13,3,18,8,10,4,31,5,15,6,30,4,117,30,0.10920906066894531
148,0.07474226804123711,0.07335907335907337,0.07211190869655029,0.07606032255190234,114,13,3,18,8,10,4,31,6,15,6,30,4,117,31,0.10773205757141113
149,0.07130584192439862,0.07078507078507079,0.06670884114852303,0.07222890492738127,114,14,3,18,8,10,4,31,6,15,6,30,4,118,31,0.10879206657409668
150,0.07130584192439862,0.07078507078507079,0.06670884114852303,0.07222890492738127,114,14,3,18,8,10,4,31,6,15,6,31,4,119,31,0.10916566848754883
151,0.07302405498281787,0.07078507078507079,0.06858732699855402,0.07222890492738127,115,14,3,18,8,10,4,32,6,15,6,31,4,120,31,0.1109011173248291
152,0.07216494845360824,0.07078507078507079,0.06682503614955587,0.07128218836318276,115,14,4,18,8,10,4,32,6,15,6,31,4,120,32,0.10921192169189453
153,0.0936426116838488,0.08108108108108109,0.08344737657508779,0.07714069321928183,115,14,4,18,8,10,4,32,6,15,6,31,5,120,33,0.11032223701477051
154,0.06872852233676977,0.06177606177606178,0.06361676306548233,0.059765659805756044,115,14,4,18,8,10,4,32,6,16,6,31,5,121,33,0.1126868724822998
155,0.07216494845360824,0.0682110682110682,0.06682503614955587,0.06839748730286019,116,14,4,18,8,11,4,32,6,16,6,31,5,122,33,0.11009097099304199
156,0.07130584192439862,0.0682110682110682,0.06670884114852303,0.06934420386705872,117,14,4,18,8,12,4,32,6,16,6,31,5,123,33,0.11003708839416504
157,0.07130584192439862,0.06692406692406692,0.06670884114852303,0.0683752116189967,118,14,4,18,8,13,4,32,6,16,6,31,5,124,33,0.11019420623779297
158,0.07130584192439862,0.06692406692406692,0.06670884114852303,0.0683752116189967,119,15,4,18,8,13,4,32,6,16,6,31,5,125,33,0.1095120906829834
159,0.07130584192439862,0.06692406692406692,0.06670884114852303,0.0683752116189967,120,15,4,19,8,13,4,32,6,16,6,31,5,126,33,0.11024594306945801
160,0.070446735395189,0.06563706563706563,0.06549524891551332,0.06645950280673617,121,15,4,19,8,14,4,32,6,16,6,31,5,127,33,0.1091768741607666
161,0.070446735395189,0.06563706563706563,0.06549524891551332,0.06645950280673617,122,15,4,19,8,15,4,32,6,16,6,31,5,128,33,0.11190986633300781
162,0.07130584192439862,0.06692406692406692,0.06670884114852303,0.0683752116189967,123,15,4,19,8,16,4,32,6,16,6,31,5,129,33,0.1103360652923584
163,0.06872852233676977,0.06563706563706563,0.0647141602974592,0.06740621937093469,124,16,4,19,8,16,4,32,6,16,6,31,5,130,33,0.10916018486022949
164,0.06872852233676977,0.06435006435006435,0.06526285891344763,0.06643722712287267,125,16,4,19,8,17,4,32,6,16,6,31,5,131,33,0.10973691940307617
165,0.06872852233676977,0.06563706563706563,0.06526285891344763,0.06740621937093469,126,17,4,19,8,17,4,32,6,16,6,31,5,132,33,0.10893893241882324
166,0.06701030927835051,0.05791505791505792,0.06283567444742821,0.05591196649737147,127,17,4,20,8,17,4,32,6,16,6,31,5,133,33,0.10933518409729004
167,0.06786941580756013,0.05791505791505792,0.0635005680644495,0.05591196649737147,128,17,4,20,8,17,4,32,6,17,6,31,5,134,33,0.10963892936706543
