index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels,n-false-labels,times
126,0.368836291913215,0.40707964601769914,0.3727492141894926,0.39929479757418046,102,8,8,18,10,28,17,31,6,85,41,0.08257293701171875
127,0.378698224852071,0.415929203539823,0.3831658808561592,0.4090460486780957,103,8,8,18,10,29,17,31,6,86,41,0.08177590370178223
128,0.378698224852071,0.41297935103244837,0.3831658808561592,0.40588149171607035,104,8,8,18,10,30,17,31,6,87,41,0.08226990699768066
129,0.3727810650887574,0.41297935103244837,0.37744069001646463,0.40588149171607035,105,8,8,18,11,30,17,31,6,87,42,0.08155131340026855
130,0.3826429980276134,0.4277286135693215,0.38778719503068404,0.4194684482378095,106,8,8,18,12,30,17,31,6,87,43,0.0820610523223877
131,0.39250493096646943,0.4365781710914454,0.39785398892381385,0.42781020759069116,107,8,8,18,13,30,17,31,6,87,44,0.08020615577697754
132,0.3826429980276134,0.43952802359882004,0.3876824202963628,0.430527598895039,108,8,8,18,13,31,17,31,6,88,44,0.08315300941467285
133,0.39447731755424065,0.44837758112094395,0.4000074839095944,0.43957410412343745,109,8,8,18,13,31,17,32,6,89,44,0.08194303512573242
134,0.3865877712031558,0.4336283185840708,0.3917443122287083,0.4234937390954716,110,8,8,18,13,31,17,33,6,90,44,0.08117198944091797
135,0.3668639053254438,0.4218289085545723,0.37091097889537494,0.4105779310295311,111,9,8,18,13,31,17,33,6,91,44,0.08113718032836914
136,0.3668639053254438,0.41297935103244837,0.3703160080826223,0.4026153425563258,112,9,8,19,13,31,17,33,6,92,44,0.08069801330566406
137,0.3609467455621302,0.3893805309734513,0.3646965274659482,0.37855648783734386,113,9,8,19,13,31,17,34,6,93,44,0.08087277412414551
138,0.3629191321499014,0.39823008849557523,0.3662896647208501,0.3877028293007585,114,9,8,19,13,31,17,35,6,94,44,0.08106517791748047
139,0.3629191321499014,0.3952802359882006,0.3661147283340817,0.3849854379964107,115,9,8,19,13,32,17,35,6,95,44,0.08076000213623047
140,0.36489151873767256,0.3952802359882006,0.3680231252806466,0.3849854379964107,116,9,8,20,13,32,17,35,6,96,44,0.08298182487487793
141,0.3668639053254438,0.3952802359882006,0.3699315222272115,0.3849854379964107,117,9,8,20,13,32,17,35,7,96,45,0.08081698417663574
142,0.368836291913215,0.3952802359882006,0.37183991917377635,0.3849854379964107,118,9,8,20,14,32,17,35,7,96,46,0.08063602447509766
143,0.3708086785009862,0.3952802359882006,0.373678154467894,0.3849854379964107,119,9,8,20,14,33,17,35,7,97,46,0.08054995536804199
144,0.3629191321499014,0.3952802359882006,0.3663252132914234,0.38470183050917306,120,10,8,20,14,33,17,35,7,98,46,0.07880210876464844
145,0.358974358974359,0.3952802359882006,0.36240364466397246,0.38470183050917306,121,10,8,20,14,33,17,36,7,99,46,0.08066630363464355
146,0.358974358974359,0.3952802359882006,0.36240364466397246,0.38470183050917306,122,10,8,20,14,33,18,36,7,99,47,0.08005690574645996
147,0.3530571992110454,0.39233038348082594,0.3563285810507409,0.3821740246446633,123,10,8,20,14,33,18,37,7,100,47,0.08048105239868164
148,0.35700197238658776,0.39823008849557523,0.36032031133063913,0.38779839269319727,124,10,8,20,14,33,19,37,7,100,48,0.08067011833190918
149,0.35502958579881655,0.39233038348082594,0.3582369779973058,0.3823636100845016,125,10,8,21,14,33,19,37,7,101,48,0.08275890350341797
150,0.3510848126232742,0.39233038348082594,0.3540703113306391,0.3823636100845016,126,10,8,21,14,34,19,37,7,102,48,0.08070516586303711
151,0.3530571992110454,0.3952802359882006,0.355978708277204,0.3850810013888494,127,10,8,21,14,34,19,37,8,102,49,0.08100414276123047
152,0.35502958579881655,0.3952802359882006,0.35806204161053734,0.3850810013888494,128,10,8,21,15,34,19,37,8,102,50,0.08075380325317383
153,0.35502958579881655,0.3952802359882006,0.35806204161053734,0.3854601722685259,129,10,8,22,15,34,19,37,8,103,50,0.08201909065246582
154,0.35502958579881655,0.3952802359882006,0.35806204161053734,0.3854601722685259,129,10,8,22,15,34,20,37,8,103,51,0.07897281646728516
155,0.358974358974359,0.3952802359882006,0.36187883550366706,0.3854601722685259,130,10,8,22,15,34,21,37,8,103,52,0.0793309211730957
156,0.35502958579881655,0.39233038348082594,0.3577121688370004,0.3822956153065006,130,10,8,23,15,34,21,37,8,104,52,0.07940912246704102
157,0.35700197238658776,0.3952802359882006,0.3596205657835653,0.3854601722685259,131,11,8,23,15,34,21,37,8,105,52,0.08051204681396484
158,0.34714003944773175,0.3893805309734513,0.34920389911689864,0.37913105834447525,131,12,8,23,15,34,21,37,8,106,52,0.07946300506591797
159,0.35700197238658776,0.39233038348082594,0.3594456293967969,0.3822956153065006,131,12,8,23,16,34,21,37,8,106,53,0.08105707168579102
160,0.35502958579881655,0.39233038348082594,0.3573622960634636,0.3822956153065006,131,12,8,23,16,34,22,37,8,106,54,0.07771801948547363
161,0.358974358974359,0.3952802359882006,0.36121370303846734,0.38534439579430546,132,12,8,23,16,34,22,37,9,106,55,0.08008003234863281
162,0.35502958579881655,0.39823008849557523,0.357537232450232,0.3882513725384915,133,12,8,23,16,34,23,37,9,106,56,0.07964110374450684
163,0.3530571992110454,0.3952802359882006,0.3554538991168987,0.38534439579430546,134,12,8,23,16,35,23,37,9,107,56,0.08123111724853516
164,0.34516765285996054,0.3864306784660767,0.3471205657835653,0.3758507249082295,134,12,8,23,16,35,23,38,9,108,56,0.07795977592468262
165,0.33530571992110453,0.3746312684365782,0.33670389911689863,0.36319249706012824,134,13,8,23,16,35,23,38,9,109,56,0.0788729190826416
166,0.32741617357001973,0.37168141592920356,0.3283705657835653,0.3597703598802637,135,14,8,23,16,35,23,38,9,110,56,0.07973909378051758
167,0.3333333333333333,0.3775811209439528,0.33409575662325997,0.36506915293295716,136,15,8,23,16,35,23,38,9,111,56,0.0827782154083252
168,0.3214990138067061,0.3775811209439528,0.3224704385571022,0.3660994738043143,137,15,8,23,16,35,23,39,9,112,56,0.08020806312561035
169,0.3234714003944773,0.3687315634218289,0.32455377189043555,0.3566737976962394,138,15,8,23,16,35,23,40,9,113,56,0.07993006706237793
