index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels,n-false-labels,times
0,0.8477633477633477,0.8528138528138528,0.863650492814511,0.8678596924882587,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1,0,0,0,0,0,1,0,0,0,1,2.2642388343811035
2,0.7784992784992785,0.7943722943722944,0.786662543805401,0.7816017316017315,2,0,0,1,0,0,1,0,0,1,1,1.1698112487792969
3,0.6320346320346321,0.6688311688311688,0.6480964315550782,0.644254230617867,3,0,0,1,0,0,1,1,0,2,1,0.8749749660491943
4,0.5028860028860029,0.5205627705627706,0.5127222818952143,0.5049685163321528,4,1,0,1,0,0,1,1,0,3,1,0.7986922264099121
5,0.5476190476190477,0.5692640692640693,0.5548991526435135,0.5585399449035814,5,1,1,1,0,0,1,1,0,3,2,0.7262301445007324
6,0.5873015873015873,0.6017316017316018,0.5899403812561708,0.5979172342808707,5,1,1,1,0,0,1,1,1,3,3,0.8297379016876221
7,0.5108225108225108,0.5281385281385281,0.5202465037051504,0.513193624557261,5,1,1,1,0,1,1,1,1,4,3,0.8336429595947266
8,0.551948051948052,0.566017316017316,0.5564658399244865,0.5595139708776072,5,2,1,1,0,1,1,1,1,5,3,0.8850290775299072
9,0.6746031746031746,0.6915584415584416,0.6789115646258503,0.6857044470680834,6,2,1,1,1,1,1,1,1,5,4,1.1465730667114258
10,0.5541125541125541,0.5584415584415584,0.5500459643316786,0.5643169265426319,7,2,1,1,1,1,1,2,1,6,4,1.0360970497131348
11,0.5836940836940837,0.5930735930735931,0.5802509652509652,0.5974292165514736,8,2,2,1,1,1,1,2,1,6,5,1.0882859230041504
12,0.5981240981240982,0.6017316017316018,0.5986688289695808,0.6009953995847414,9,2,2,1,2,1,1,2,1,6,6,1.0260169506072998
13,0.6313131313131313,0.6320346320346321,0.6313660159524821,0.6318562054455471,10,2,2,2,2,1,1,2,1,7,6,1.0212159156799316
14,0.6861471861471862,0.6915584415584416,0.6881532543186678,0.6884496120389537,11,2,2,2,3,1,1,2,1,7,7,0.9891300201416016
15,0.6392496392496393,0.6385281385281385,0.6392810738675401,0.6384496120389537,11,2,2,2,3,2,1,2,1,8,7,1.0121312141418457
16,0.645021645021645,0.6461038961038961,0.6440962972541919,0.6467797876105087,12,2,2,2,3,2,2,2,1,8,8,0.9815540313720703
17,0.6060606060606061,0.6082251082251082,0.6046417084011069,0.6097168505475716,13,3,2,2,3,2,2,2,1,9,8,0.9530518054962158
18,0.5404040404040404,0.5422077922077922,0.5406897230205502,0.5420505304517843,14,3,2,3,3,2,2,2,1,10,8,0.8974180221557617
19,0.5562770562770563,0.5616883116883117,0.5572513974769614,0.5604178773905598,15,3,2,3,3,2,3,2,1,10,9,0.7963709831237793
20,0.5591630591630592,0.5616883116883117,0.5601609440707185,0.5604178773905598,16,3,2,3,3,2,3,3,1,11,9,0.7936670780181885
21,0.5707070707070707,0.5703463203463204,0.5712396250366175,0.5697197823821201,17,3,3,3,3,2,3,3,1,11,10,0.7942698001861572
22,0.5122655122655123,0.4989177489177489,0.5115322425015473,0.5002616543033023,18,3,3,4,3,2,3,3,1,12,10,0.7633240222930908
23,0.5945165945165946,0.5984848484848485,0.5948709649050707,0.5977697749858651,19,3,3,4,4,2,3,3,1,12,11,0.7648429870605469
24,0.6038961038961039,0.6071428571428571,0.6041015117296026,0.6064173405951809,20,3,3,4,4,2,4,3,1,12,12,0.7607519626617432
25,0.5873015873015873,0.5800865800865801,0.5871493374795446,0.5801868483983023,21,3,3,4,4,3,4,3,1,13,12,0.7520036697387695
26,0.5685425685425686,0.5638528138528138,0.5694369953039825,0.5624772852341937,22,3,3,4,4,3,4,4,1,14,12,0.758087158203125
27,0.5526695526695526,0.5541125541125541,0.55439940131902,0.5518515473357285,22,4,3,4,4,3,4,4,1,15,12,0.753136157989502
28,0.551948051948052,0.5541125541125541,0.5537158743197035,0.5518515473357285,23,4,3,4,4,3,4,5,1,16,12,0.7392880916595459
29,0.5613275613275613,0.5627705627705628,0.5633183904930281,0.560318570508634,24,4,4,4,4,3,4,5,1,16,13,0.7353012561798096
30,0.5634920634920635,0.5638528138528138,0.5663913753038626,0.5599684304526116,25,4,5,4,4,3,4,5,1,16,14,0.7223389148712158
31,0.5057720057720058,0.5335497835497836,0.513737848548716,0.5216898901963837,26,4,5,5,4,3,4,5,1,17,14,0.6140999794006348
32,0.48124098124098125,0.4945887445887446,0.4880851507310697,0.4853453523812577,26,4,5,5,4,4,4,5,1,18,14,0.583716869354248
33,0.4790764790764791,0.4902597402597403,0.48572258121091544,0.4808635596641709,26,4,5,6,4,4,4,5,1,19,14,0.5841019153594971
34,0.44516594516594515,0.4588744588744589,0.4515853961900779,0.4496849343678985,27,4,5,7,4,4,4,5,1,20,14,0.5856530666351318
35,0.42568542568542567,0.43614718614718617,0.43099888729723623,0.4286138485909303,28,4,5,8,4,4,4,5,1,21,14,0.5954110622406006
36,0.4213564213564214,0.43398268398268397,0.4265591501402679,0.42684894682602864,29,4,5,9,4,4,4,5,1,22,14,0.5629050731658936
37,0.4227994227994228,0.4383116883116883,0.42885266173422126,0.429940463152839,30,4,5,10,4,4,4,5,1,23,14,0.5497791767120361
38,0.41125541125541126,0.4231601731601732,0.4176691242767516,0.41368906748967865,31,4,5,10,4,5,4,5,1,24,14,0.5641140937805176
39,0.3997113997113997,0.4101731601731602,0.40550149808850683,0.40130243451481035,32,4,5,10,4,6,4,5,1,25,14,0.5803530216217041
40,0.4025974025974026,0.4090909090909091,0.40814940573641445,0.4007030339154098,33,4,5,10,4,6,5,5,1,25,15,0.5596039295196533
