index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels,n-false-labels,times
0,0.8477633477633477,0.8528138528138528,0.863650492814511,0.8678596924882587,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1,0,0,0,0,0,1,0,0,0,1,2.2648508548736572
2,0.7784992784992785,0.7943722943722944,0.786662543805401,0.7816017316017315,2,0,0,1,0,0,1,0,0,1,1,1.1525628566741943
3,0.6320346320346321,0.6688311688311688,0.6480964315550782,0.644254230617867,3,0,0,1,0,0,1,1,0,2,1,0.8702089786529541
4,0.5028860028860029,0.5205627705627706,0.5127222818952143,0.5049685163321528,4,1,0,1,0,0,1,1,0,3,1,0.7915868759155273
5,0.5476190476190477,0.5692640692640693,0.5548991526435135,0.5585399449035814,5,1,1,1,0,0,1,1,0,3,2,0.7318859100341797
6,0.5873015873015873,0.6017316017316018,0.5899403812561708,0.5979172342808707,5,1,1,1,0,0,1,1,1,3,3,0.7949528694152832
7,0.5108225108225108,0.5281385281385281,0.5202465037051504,0.513193624557261,5,1,1,1,0,1,1,1,1,4,3,0.802880048751831
8,0.551948051948052,0.566017316017316,0.5564658399244865,0.5595139708776072,5,2,1,1,0,1,1,1,1,5,3,0.8759188652038574
9,0.6746031746031746,0.6915584415584416,0.6789115646258503,0.6857044470680834,6,2,1,1,1,1,1,1,1,5,4,1.1883912086486816
10,0.5541125541125541,0.5584415584415584,0.5500459643316786,0.5643169265426319,7,2,1,1,1,1,1,2,1,6,4,1.0515730381011963
11,0.5836940836940837,0.5930735930735931,0.5802509652509652,0.5974292165514736,8,2,2,1,1,1,1,2,1,6,5,1.1168971061706543
12,0.5981240981240982,0.6017316017316018,0.5986688289695808,0.6009953995847414,9,2,2,1,2,1,1,2,1,6,6,1.0575051307678223
13,0.6313131313131313,0.6320346320346321,0.6313660159524821,0.6318562054455471,10,2,2,2,2,1,1,2,1,7,6,1.0419011116027832
14,0.6861471861471862,0.6915584415584416,0.6881532543186678,0.6884496120389537,11,2,2,2,3,1,1,2,1,7,7,0.9997279644012451
15,0.6392496392496393,0.6385281385281385,0.6392810738675401,0.6384496120389537,11,2,2,2,3,2,1,2,1,8,7,1.0217578411102295
16,0.645021645021645,0.6461038961038961,0.6440962972541919,0.6467797876105087,12,2,2,2,3,2,2,2,1,8,8,0.9781010150909424
17,0.6060606060606061,0.6082251082251082,0.6046417084011069,0.6097168505475716,13,3,2,2,3,2,2,2,1,9,8,0.9475772380828857
18,0.5404040404040404,0.5422077922077922,0.5406897230205502,0.5420505304517843,14,3,2,3,3,2,2,2,1,10,8,0.8972649574279785
19,0.5562770562770563,0.5616883116883117,0.5572513974769614,0.5604178773905598,15,3,2,3,3,2,3,2,1,10,9,0.7930738925933838
20,0.5591630591630592,0.5616883116883117,0.5601609440707185,0.5604178773905598,16,3,2,3,3,2,3,3,1,11,9,0.7912619113922119
21,0.5707070707070707,0.5703463203463204,0.5712396250366175,0.5697197823821201,17,3,3,3,3,2,3,3,1,11,10,0.7899792194366455
22,0.5122655122655123,0.4989177489177489,0.5115322425015473,0.5002616543033023,18,3,3,4,3,2,3,3,1,12,10,0.7680137157440186
23,0.5945165945165946,0.5984848484848485,0.5948709649050707,0.5977697749858651,19,3,3,4,4,2,3,3,1,12,11,0.7552928924560547
24,0.6038961038961039,0.6071428571428571,0.6041015117296026,0.6064173405951809,20,3,3,4,4,2,4,3,1,12,12,0.7426679134368896
25,0.5873015873015873,0.5800865800865801,0.5871493374795446,0.5801868483983023,21,3,3,4,4,3,4,3,1,13,12,0.7488808631896973
26,0.5685425685425686,0.5638528138528138,0.5694369953039825,0.5624772852341937,22,3,3,4,4,3,4,4,1,14,12,0.7381319999694824
