index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels-4,n-false-labels-4,n-true-labels,n-false-labels,times
0,0.6777777777777778,0.6333333333333333,0.6434062538623162,0.665204678362573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0.6777777777777778,0.65,0.6666666666666666,0.6666666666666666,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0007529258728027344
2,0.6888888888888889,0.6333333333333333,0.6755654430849093,0.6324143692564745,1,0,1,1,0,0,0,0,0,0,0,1,1,5.412101745605469e-05
3,0.6777777777777778,0.65,0.6666666666666666,0.6666666666666666,1,0,1,1,0,0,1,0,0,0,0,1,2,5.0067901611328125e-05
4,0.6444444444444445,0.65,0.6655543196143864,0.6658312447786132,1,0,1,1,0,0,1,1,0,0,0,2,2,5.125999450683594e-05
5,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,1,0,1,1,0,0,1,1,0,1,0,3,2,4.887580871582031e-05
6,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,2,0,1,2,0,0,1,1,0,1,0,4,2,0.0008478164672851562
7,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,2,0,1,2,0,0,1,2,0,1,0,5,2,3.814697265625e-05
8,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,2,0,1,2,0,0,1,2,0,1,1,5,3,5.1021575927734375e-05
9,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,2,1,1,2,0,0,1,2,0,1,1,6,3,5.030632019042969e-05
10,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,2,1,1,2,0,1,1,2,0,1,1,7,3,7.605552673339844e-05
11,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,3,1,1,2,1,1,1,2,0,1,1,7,4,0.001087188720703125
12,0.6333333333333333,0.6166666666666667,0.6666666666666666,0.6166666666666667,3,1,1,2,1,1,1,3,0,1,1,8,4,4.506111145019531e-05
13,0.3333333333333333,0.35,0.3444444444444445,0.3333333333333333,3,2,1,2,1,1,1,3,0,1,1,9,4,4.100799560546875e-05
14,0.3333333333333333,0.35,0.3444444444444445,0.3333333333333333,3,2,1,2,1,2,1,3,0,1,1,10,4,3.910064697265625e-05
15,0.3333333333333333,0.35,0.3444444444444445,0.3333333333333333,3,2,1,2,1,2,1,3,0,2,1,11,4,3.0994415283203125e-05
16,0.4888888888888889,0.48333333333333334,0.5,0.4666666666666666,4,2,1,2,1,2,1,3,1,2,1,11,5,0.0007836818695068359
17,0.3333333333333333,0.35,0.3444444444444445,0.3333333333333333,4,2,2,2,1,2,1,3,1,2,1,11,6,7.104873657226562e-05
18,0.3333333333333333,0.35,0.3444444444444445,0.3333333333333333,4,2,2,3,1,2,1,3,1,2,1,12,6,4.506111145019531e-05
19,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,4,2,2,3,1,3,1,3,1,2,1,13,6,3.600120544433594e-05
20,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,4,2,2,3,1,3,1,3,1,3,1,14,6,3.0994415283203125e-05
21,0.2777777777777778,0.25,0.2777777777777778,0.25,5,2,2,3,2,3,1,3,1,3,1,14,7,0.0007297992706298828
22,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,5,2,2,3,2,4,1,3,1,3,1,15,7,3.0040740966796875e-05
23,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.13333333333333333,5,2,2,3,2,4,1,3,2,3,1,15,8,3.218650817871094e-05
24,0.14444444444444443,0.06666666666666667,0.14521072796934864,0.06587301587301587,5,2,2,3,2,4,1,3,2,4,1,16,8,2.8848648071289062e-05
25,0.13333333333333333,0.08333333333333333,0.13448275862068965,0.08174603174603175,5,3,2,3,2,4,1,3,2,4,1,17,8,2.8848648071289062e-05
26,0.13333333333333333,0.05,0.13333333333333333,0.049999999999999996,6,3,2,3,2,5,1,3,2,4,1,18,8,0.0006630420684814453
27,0.13333333333333333,0.05,0.13333333333333333,0.049999999999999996,6,3,2,3,2,5,1,3,2,4,2,18,9,2.9802322387695312e-05
28,0.13333333333333333,0.05,0.13333333333333333,0.049999999999999996,6,4,2,3,2,5,1,3,2,4,2,19,9,5.1975250244140625e-05
29,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.06666666666666667,6,4,2,4,2,5,1,3,2,4,2,20,9,3.1948089599609375e-05
30,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.06666666666666667,6,4,2,4,2,5,1,4,2,4,2,21,9,3.0040740966796875e-05
31,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.06666666666666667,7,4,2,4,2,5,2,4,2,4,2,21,10,0.0007538795471191406
32,0.2,0.15,0.19999999999999998,0.15,7,4,3,4,2,5,2,4,2,4,2,21,11,3.314018249511719e-05
33,0.16666666666666666,0.06666666666666667,0.16666666666666666,0.06666666666666667,7,4,3,5,2,5,2,4,2,4,2,22,11,3.0994415283203125e-05
34,0.2111111111111111,0.15,0.2114942528735632,0.15,7,4,3,5,2,5,2,4,3,4,2,22,12,3.0279159545898438e-05
35,0.2,0.15,0.19999999999999998,0.15,7,4,3,5,2,5,2,4,3,4,3,22,13,3.0994415283203125e-05
36,0.2222222222222222,0.23333333333333334,0.2222222222222222,0.2333333333333333,8,4,3,5,2,5,3,4,3,4,3,22,14,0.0006761550903320312
37,0.2,0.15,0.19999999999999998,0.15,8,5,3,5,2,5,3,4,3,4,3,23,14,3.0279159545898438e-05
38,0.18888888888888888,0.11666666666666667,0.18888888888888888,0.11666666666666665,8,5,3,5,2,5,3,5,3,4,3,24,14,2.9802322387695312e-05
39,0.17777777777777778,0.08333333333333333,0.17777777777777778,0.08333333333333333,8,5,3,6,2,5,3,5,3,4,3,25,14,2.8848648071289062e-05
40,0.17777777777777778,0.06666666666666667,0.17777777777777778,0.06666666666666667,8,5,3,6,2,5,3,5,3,5,3,26,14,3.0040740966796875e-05
41,0.23333333333333334,0.15,0.23371647509578541,0.15,9,5,4,6,2,5,3,5,3,5,3,26,15,0.0006630420684814453
42,0.18888888888888888,0.06666666666666667,0.189272030651341,0.06666666666666667,9,5,4,6,2,6,3,5,3,5,3,27,15,3.0040740966796875e-05
43,0.16666666666666666,0.05,0.16704980842911876,0.049999999999999996,9,5,4,6,2,6,3,6,3,5,3,28,15,8.797645568847656e-05
44,0.06666666666666667,0.05,0.06704980842911877,0.049999999999999996,9,5,4,7,2,6,3,6,3,5,3,29,15,4.410743713378906e-05
45,0.1,0.05,0.10038314176245211,0.049999999999999996,9,5,4,7,2,6,3,6,3,5,4,29,16,4.506111145019531e-05
46,0.044444444444444446,0.03333333333333333,0.04482758620689655,0.03253968253968254,10,5,4,7,2,7,3,6,3,5,4,30,16,0.0008502006530761719
47,0.044444444444444446,0.06666666666666667,0.04521072796934866,0.06428571428571428,10,5,4,7,2,7,3,7,3,5,4,31,16,3.62396240234375e-05
48,0.044444444444444446,0.06666666666666667,0.04521072796934866,0.06428571428571428,10,5,5,7,2,7,3,7,3,5,4,31,17,3.409385681152344e-05
49,0.03333333333333333,0.06666666666666667,0.03409961685823754,0.06428571428571428,10,5,5,8,2,7,3,7,3,5,4,32,17,3.504753112792969e-05
50,0.03333333333333333,0.05,0.03409961685823754,0.047619047619047616,10,5,5,8,2,7,3,7,3,6,4,33,17,3.123283386230469e-05
51,0.03333333333333333,0.06666666666666667,0.03409961685823754,0.06349206349206349,11,5,5,8,2,8,3,7,3,6,4,34,17,0.0009469985961914062
52,0.03333333333333333,0.05,0.03409961685823754,0.047619047619047616,11,5,5,8,2,8,3,7,4,6,4,34,18,3.695487976074219e-05
53,0.03333333333333333,0.05,0.03409961685823754,0.047619047619047616,11,5,5,8,3,8,3,7,4,6,4,34,19,3.075599670410156e-05
54,0.03333333333333333,0.05,0.03409961685823754,0.047619047619047616,11,6,5,8,3,8,3,7,4,6,4,35,19,3.409385681152344e-05
55,0.03333333333333333,0.06666666666666667,0.03409961685823754,0.06349206349206349,11,6,5,8,3,8,3,7,4,7,4,36,19,3.1948089599609375e-05
56,0.03333333333333333,0.06666666666666667,0.034482758620689655,0.06349206349206349,12,6,5,8,3,9,3,7,4,7,4,37,19,0.0007758140563964844
57,0.03333333333333333,0.06666666666666667,0.034482758620689655,0.06349206349206349,12,6,5,8,3,9,3,7,5,7,4,37,20,3.0994415283203125e-05
58,0.03333333333333333,0.06666666666666667,0.03409961685823754,0.06349206349206349,12,6,6,8,3,9,3,7,5,7,4,37,21,3.0040740966796875e-05
59,0.03333333333333333,0.06666666666666667,0.034482758620689655,0.06349206349206349,12,6,6,9,3,9,3,7,5,7,4,38,21,3.0040740966796875e-05
60,0.03333333333333333,0.06666666666666667,0.034482758620689655,0.06349206349206349,12,6,6,9,3,9,3,7,5,7,5,38,22,3.0279159545898438e-05
61,0.022222222222222223,0.08333333333333333,0.022988505747126436,0.08015873015873015,13,6,6,9,3,10,3,7,5,7,5,39,22,0.0007207393646240234
62,0.022222222222222223,0.08333333333333333,0.022988505747126436,0.08015873015873015,13,6,6,9,3,10,3,8,5,7,5,40,22,4.076957702636719e-05
63,0.022222222222222223,0.08333333333333333,0.022988505747126436,0.08015873015873015,13,6,6,9,3,10,3,8,5,7,6,40,23,3.123283386230469e-05
64,0.022222222222222223,0.08333333333333333,0.022988505747126436,0.08015873015873015,13,6,7,9,3,10,3,8,5,7,6,40,24,3.0994415283203125e-05
65,0.03333333333333333,0.08333333333333333,0.034482758620689655,0.08015873015873015,13,6,7,9,4,10,3,8,5,7,6,40,25,3.409385681152344e-05
66,0.03333333333333333,0.1,0.03409961685823754,0.09682539682539681,14,6,7,9,4,11,3,8,5,7,6,41,25,0.0007560253143310547
67,0.044444444444444446,0.11666666666666667,0.04521072796934866,0.11349206349206349,14,6,7,9,4,11,3,9,5,7,6,42,25,3.0040740966796875e-05
68,0.044444444444444446,0.11666666666666667,0.04521072796934866,0.11349206349206349,14,6,8,9,4,11,3,9,5,7,6,42,26,2.9802322387695312e-05
69,0.07777777777777778,0.11666666666666667,0.07892720306513411,0.11349206349206349,14,6,8,9,5,11,3,9,5,7,6,42,27,4.1961669921875e-05
70,0.06666666666666667,0.11666666666666667,0.06743295019157088,0.11349206349206349,14,6,8,9,5,11,3,9,5,8,6,43,27,3.314018249511719e-05
71,0.05555555555555555,0.11666666666666667,0.05593869731800766,0.11349206349206349,15,6,8,9,5,12,3,9,5,8,6,44,27,0.0007381439208984375
72,0.05555555555555555,0.13333333333333333,0.05593869731800766,0.13015873015873017,15,6,8,9,5,12,3,10,5,8,6,45,27,3.1948089599609375e-05
73,0.05555555555555555,0.13333333333333333,0.05593869731800766,0.13015873015873017,15,6,8,10,5,12,3,10,5,8,6,46,27,3.0994415283203125e-05
74,0.05555555555555555,0.13333333333333333,0.05593869731800766,0.13015873015873017,15,6,8,10,5,12,3,10,5,8,7,46,28,3.1948089599609375e-05
75,0.044444444444444446,0.13333333333333333,0.04482758620689655,0.13015873015873017,16,6,8,10,5,13,3,10,5,8,7,47,28,0.0008089542388916016
76,0.05555555555555555,0.13333333333333333,0.05593869731800766,0.13015873015873017,16,6,8,10,5,13,3,10,6,8,7,47,29,3.2901763916015625e-05
77,0.044444444444444446,0.13333333333333333,0.04482758620689655,0.13015873015873017,16,6,8,11,5,13,3,10,6,8,7,48,29,4.410743713378906e-05
78,0.05555555555555555,0.13333333333333333,0.05593869731800766,0.13015873015873017,16,6,8,11,5,13,3,10,6,8,8,48,30,3.1948089599609375e-05
79,0.044444444444444446,0.13333333333333333,0.04482758620689655,0.13015873015873017,16,7,8,11,5,13,3,10,6,8,8,49,30,2.9802322387695312e-05
80,0.044444444444444446,0.13333333333333333,0.04482758620689655,0.13015873015873017,17,7,8,11,5,14,3,10,6,8,8,50,30,0.0007929801940917969
81,0.044444444444444446,0.13333333333333333,0.04482758620689655,0.13015873015873017,17,7,8,11,5,14,3,10,7,8,8,50,31,3.2901763916015625e-05
82,0.044444444444444446,0.13333333333333333,0.04482758620689655,0.13015873015873017,17,7,8,12,5,14,3,10,7,8,8,51,31,2.9087066650390625e-05
83,0.05555555555555555,0.13333333333333333,0.055580274378939566,0.13015873015873017,18,7,8,12,5,15,3,10,7,8,8,52,31,0.0007390975952148438
84,0.05555555555555555,0.13333333333333333,0.055580274378939566,0.13015873015873017,18,7,8,12,6,15,3,10,7,8,8,52,32,3.504753112792969e-05
85,0.05555555555555555,0.13333333333333333,0.055580274378939566,0.13015873015873017,18,7,8,12,6,15,3,11,7,8,8,53,32,3.1948089599609375e-05
86,0.05555555555555555,0.1,0.055580274378939566,0.09682539682539681,19,7,8,12,6,16,3,11,7,8,8,54,32,0.0007190704345703125
87,0.044444444444444446,0.1,0.04446916326782845,0.09682539682539681,19,7,8,13,6,16,3,11,7,8,8,55,32,3.314018249511719e-05
88,0.05555555555555555,0.1,0.055580274378939566,0.09682539682539681,19,7,9,13,6,16,3,11,7,8,8,55,33,3.2901763916015625e-05
89,0.05555555555555555,0.1,0.055580274378939566,0.09682539682539681,19,7,9,13,6,16,3,11,8,8,8,55,34,4.1961669921875e-05
90,0.044444444444444446,0.11666666666666667,0.04446916326782845,0.1126984126984127,20,7,9,13,6,17,3,11,8,8,8,56,34,0.0007941722869873047
91,0.05555555555555555,0.13333333333333333,0.055963416141391664,0.12857142857142856,20,7,9,13,6,17,3,12,8,8,8,57,34,4.291534423828125e-05
92,0.044444444444444446,0.16666666666666666,0.04485230503028056,0.1603174603174603,20,7,9,13,6,17,3,12,8,9,8,58,34,2.9087066650390625e-05
93,0.06666666666666667,0.16666666666666666,0.06784081077740699,0.1603174603174603,20,7,9,14,6,17,3,12,8,9,8,59,34,3.0994415283203125e-05
94,0.05555555555555555,0.16666666666666666,0.055963416141391664,0.1603174603174603,21,7,9,14,6,18,3,12,8,9,8,60,34,0.0007050037384033203
95,0.044444444444444446,0.13333333333333333,0.04446916326782845,0.12857142857142856,21,7,9,14,6,18,3,13,8,9,8,61,34,3.1948089599609375e-05
96,0.05555555555555555,0.16666666666666666,0.055963416141391664,0.1603174603174603,21,7,9,14,6,18,3,13,8,9,9,61,35,2.9087066650390625e-05
97,0.044444444444444446,0.13333333333333333,0.04446916326782845,0.12857142857142856,21,7,9,15,6,18,3,13,8,9,9,62,35,2.8848648071289062e-05
98,0.044444444444444446,0.11666666666666667,0.04446916326782845,0.1126984126984127,22,7,9,15,6,19,3,13,8,9,9,63,35,0.0006849765777587891
99,0.044444444444444446,0.08333333333333333,0.04446916326782845,0.08095238095238096,22,7,9,15,6,19,3,14,8,9,9,64,35,3.0040740966796875e-05
100,0.044444444444444446,0.08333333333333333,0.04446916326782845,0.08095238095238096,22,7,9,16,6,19,3,14,8,9,9,65,35,2.9087066650390625e-05
101,0.05555555555555555,0.08333333333333333,0.055580274378939566,0.08174603174603175,23,7,9,16,6,20,3,14,8,9,9,66,35,0.0007121562957763672
102,0.05555555555555555,0.06666666666666667,0.055580274378939566,0.06587301587301587,23,7,9,17,6,20,3,14,8,9,9,67,35,3.790855407714844e-05
103,0.05555555555555555,0.06666666666666667,0.055580274378939566,0.06587301587301587,23,7,9,17,6,20,3,15,8,9,9,68,35,3.0279159545898438e-05
104,0.05555555555555555,0.06666666666666667,0.055580274378939566,0.06587301587301587,23,8,9,17,6,20,3,15,8,9,9,69,35,3.504753112792969e-05
105,0.05555555555555555,0.08333333333333333,0.055580274378939566,0.08174603174603175,24,8,9,17,6,21,3,15,8,9,9,70,35,0.0007500648498535156
106,0.05555555555555555,0.08333333333333333,0.055580274378939566,0.08174603174603175,24,8,9,18,6,21,3,15,8,9,9,71,35,3.2901763916015625e-05
107,0.05555555555555555,0.1,0.055580274378939566,0.0976190476190476,24,8,9,18,6,21,3,16,8,9,9,72,35,3.2901763916015625e-05
108,0.05555555555555555,0.1,0.055580274378939566,0.0976190476190476,24,8,10,18,6,21,3,16,8,9,9,72,36,3.1948089599609375e-05
109,0.05555555555555555,0.1,0.055580274378939566,0.0976190476190476,25,8,10,18,6,22,3,16,8,9,9,73,36,0.0007660388946533203
110,0.05555555555555555,0.1,0.055580274378939566,0.0976190476190476,25,8,10,18,7,22,3,16,8,9,9,73,37,3.0994415283203125e-05
111,0.06666666666666667,0.1,0.06707452725250278,0.0976190476190476,25,8,10,18,7,22,3,16,9,9,9,73,38,3.1948089599609375e-05
112,0.06666666666666667,0.1,0.06707452725250278,0.0976190476190476,26,8,10,18,7,23,3,16,9,9,9,74,38,0.0007228851318359375
113,0.06666666666666667,0.1,0.06707452725250278,0.0976190476190476,26,8,10,18,8,23,3,16,9,9,9,74,39,3.0040740966796875e-05
114,0.06666666666666667,0.1,0.06707452725250278,0.0976190476190476,26,8,10,18,8,23,3,17,9,9,9,75,39,3.695487976074219e-05
115,0.06666666666666667,0.1,0.06707452725250278,0.0976190476190476,26,8,11,18,8,23,3,17,9,9,9,75,40,2.9802322387695312e-05
116,0.06666666666666667,0.1,0.06707452725250278,0.0976190476190476,27,8,11,18,8,24,3,17,9,9,9,76,40,0.0008881092071533203
117,0.05555555555555555,0.1,0.055580274378939566,0.0976190476190476,27,8,11,18,8,24,3,18,9,9,9,77,40,4.506111145019531e-05
118,0.05555555555555555,0.1,0.055580274378939566,0.0976190476190476,27,8,11,18,9,24,3,18,9,9,9,77,41,3.695487976074219e-05
119,0.05555555555555555,0.1,0.055580274378939566,0.0976190476190476,27,8,11,18,9,24,3,18,9,10,9,78,41,4.1961669921875e-05
120,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,28,8,11,18,9,25,3,18,9,10,9,79,41,0.0007860660552978516
121,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,28,8,11,19,9,25,3,18,9,10,9,80,41,3.0994415283203125e-05
122,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,28,8,11,19,9,25,3,18,10,10,9,80,42,3.314018249511719e-05
123,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,29,8,11,19,9,26,3,18,10,10,9,81,42,0.0007228851318359375
124,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,29,8,11,19,10,26,3,18,10,10,9,81,43,3.314018249511719e-05
125,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,29,8,11,19,10,26,3,19,10,10,9,82,43,3.0040740966796875e-05
126,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,29,8,12,19,10,26,3,19,10,10,9,82,44,2.9802322387695312e-05
127,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,30,8,12,19,10,26,4,19,10,10,9,82,45,0.0007138252258300781
128,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,30,8,12,20,10,26,4,19,10,10,9,83,45,3.886222839355469e-05
129,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,30,8,12,20,10,26,4,20,10,10,9,84,45,3.314018249511719e-05
130,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,31,8,12,20,10,26,5,20,10,10,9,84,46,0.0008320808410644531
131,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,31,8,12,21,10,26,5,20,10,10,9,85,46,3.790855407714844e-05
132,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,31,8,12,21,10,26,5,21,10,10,9,86,46,3.1948089599609375e-05
133,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,32,8,12,21,10,27,5,21,10,10,9,87,46,0.0007979869842529297
134,0.044444444444444446,0.1,0.04446916326782845,0.0976190476190476,32,8,12,21,10,27,5,21,11,10,9,87,47,3.600120544433594e-05
135,0.08888888888888889,0.13333333333333333,0.09006303299962921,0.12936507936507935,32,8,12,21,11,27,5,21,11,10,9,87,48,3.886222839355469e-05
136,0.1111111111111111,0.18333333333333332,0.11305153874675566,0.176984126984127,32,8,12,21,11,27,5,21,11,10,10,87,49,3.2901763916015625e-05
137,0.1,0.18333333333333332,0.10194042763564454,0.176984126984127,33,8,12,22,11,27,5,21,11,10,10,88,49,0.0007288455963134766
138,0.1,0.18333333333333332,0.10194042763564454,0.176984126984127,33,8,12,22,11,28,5,21,11,10,10,89,49,3.0040740966796875e-05
139,0.1,0.18333333333333332,0.10194042763564454,0.176984126984127,33,8,12,22,11,28,5,21,12,10,10,89,50,2.9802322387695312e-05
