index,train-micro-misclf-rate,test-micro-misclf-rate,train-macro-misclf-rate,test-macro-misclf-rate,n-labeled-samples,n-true-labels-0,n-false-labels-0,n-true-labels-1,n-false-labels-1,n-true-labels-2,n-false-labels-2,n-true-labels-3,n-false-labels-3,n-true-labels,n-false-labels,times
0,0.6777777777777778,0.6333333333333333,0.6434062538623162,0.665204678362573,0,0,0,0,0,0,0,0,0,0,0,0.0
1,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,1,0,0,0,0,1,0,0,0,1,0,0.012754201889038086
2,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,2,0,0,0,0,1,0,0,1,1,1,0.012281179428100586
3,0.6555555555555556,0.6833333333333333,0.6666666666666666,0.6666666666666666,3,0,1,0,0,1,0,0,1,1,2,0.011857986450195312
4,0.6555555555555556,0.6666666666666666,0.6663082437275986,0.65,4,0,1,0,1,1,0,0,1,1,3,0.012307167053222656
5,0.8,0.7166666666666667,0.8060931899641578,0.7026315789473685,5,0,2,0,1,1,0,0,1,1,4,0.013594865798950195
6,0.6555555555555556,0.6666666666666666,0.6663082437275986,0.65,5,0,2,0,1,1,0,1,1,2,4,0.014766931533813477
7,0.6333333333333333,0.65,0.6433197379804722,0.6341269841269841,6,0,2,0,1,2,0,1,1,3,4,0.013482809066772461
8,0.5333333333333333,0.6,0.5440860215053763,0.5833333333333334,6,0,3,0,1,2,0,1,1,3,5,0.012830972671508789
9,0.4444444444444444,0.4166666666666667,0.4479174391298974,0.41190476190476194,6,0,3,1,1,2,0,1,1,4,5,0.013032913208007812
10,0.2777777777777778,0.31666666666666665,0.2827833395130392,0.30793650793650795,7,0,3,1,1,3,0,1,1,5,5,0.012684106826782227
11,0.4777777777777778,0.45,0.482400197750587,0.44365079365079363,8,0,3,1,2,3,0,1,1,5,6,0.01329493522644043
12,0.32222222222222224,0.3,0.3283772092448399,0.2912698412698413,8,0,3,1,2,3,0,2,1,6,6,0.012424945831298828
13,0.28888888888888886,0.21666666666666667,0.29121245828698555,0.2150793650793651,9,0,3,1,2,4,0,2,1,7,6,0.012398958206176758
14,0.2,0.13333333333333333,0.20002471882338402,0.13333333333333333,10,0,3,1,2,4,0,3,1,8,6,0.012906074523925781
15,0.2777777777777778,0.21666666666666667,0.28086763070077864,0.2126984126984127,10,0,4,1,2,4,0,3,1,8,7,0.012626886367797852
16,0.2777777777777778,0.21666666666666667,0.28086763070077864,0.2126984126984127,10,0,4,1,2,4,1,3,1,8,8,0.012441873550415039
17,0.3,0.2,0.3030898529230009,0.19682539682539682,10,0,4,2,2,4,1,3,1,9,8,0.012759685516357422
18,0.36666666666666664,0.4166666666666667,0.3671981213694228,0.42130325814536335,11,0,4,2,2,4,2,3,1,9,9,0.012790203094482422
19,0.36666666666666664,0.4166666666666667,0.3671981213694228,0.42130325814536335,12,0,4,3,2,4,2,3,1,10,9,0.013110876083374023
20,0.36666666666666664,0.4166666666666667,0.3671981213694228,0.42130325814536335,12,0,4,3,2,5,2,3,1,11,9,0.01264810562133789
21,0.3888888888888889,0.4,0.3901866271165493,0.4046365914786967,13,0,4,3,2,5,3,3,1,11,10,0.012419700622558594
22,0.36666666666666664,0.3,0.36796440489432697,0.3046365914786967,14,0,4,3,2,6,3,3,1,12,10,0.01270294189453125
23,0.36666666666666664,0.3,0.36796440489432697,0.3046365914786967,15,0,4,3,3,6,3,3,1,12,11,0.013120174407958984
24,0.35555555555555557,0.3,0.35721171672228397,0.3046365914786967,16,0,4,3,3,7,3,3,1,13,11,0.012978076934814453
25,0.36666666666666664,0.31666666666666665,0.36832282783339515,0.32130325814536337,17,0,4,3,3,8,3,3,1,14,11,0.013014793395996094
26,0.36666666666666664,0.31666666666666665,0.36832282783339515,0.32130325814536337,18,0,4,3,3,9,3,3,1,15,11,0.01230311393737793
27,0.37777777777777777,0.31666666666666665,0.3794339389445063,0.32130325814536337,19,0,4,3,3,9,4,3,1,15,12,0.013093233108520508
28,0.37777777777777777,0.31666666666666665,0.3794339389445063,0.32130325814536337,20,0,4,3,4,9,4,3,1,15,13,0.012387752532958984
29,0.37777777777777777,0.3333333333333333,0.378692374242986,0.33884711779448623,21,0,4,3,5,9,4,3,1,15,14,0.013129949569702148
30,0.37777777777777777,0.31666666666666665,0.378692374242986,0.32130325814536337,21,0,4,3,5,9,5,3,1,15,15,0.012668848037719727
31,0.32222222222222224,0.21666666666666667,0.32492893338277096,0.21604010025062656,21,0,4,3,5,9,5,4,1,16,15,0.012912988662719727
32,0.32222222222222224,0.18333333333333332,0.32492893338277096,0.18095238095238098,22,1,4,3,5,9,5,4,1,17,15,0.01340794563293457
33,0.3,0.2,0.30270671116054876,0.19937343358395987,23,1,4,3,5,10,5,4,1,18,15,0.013006925582885742
34,0.2777777777777778,0.23333333333333334,0.28086763070077864,0.23111946532999164,24,1,4,4,5,10,5,4,1,19,15,0.012612104415893555
35,0.2222222222222222,0.2,0.22569521690767522,0.1969924812030075,25,1,4,5,5,10,5,4,1,20,15,0.012853860855102539
36,0.2222222222222222,0.16666666666666666,0.22569521690767522,0.16365914786967417,26,1,4,5,5,11,5,4,1,21,15,0.01238107681274414
37,0.2222222222222222,0.18333333333333332,0.22569521690767522,0.17953216374269007,27,1,4,5,5,12,5,4,1,22,15,0.012463092803955078
38,0.2,0.15,0.2038561364479051,0.14619883040935672,28,1,4,6,5,12,5,4,1,23,15,0.011710882186889648
39,0.2111111111111111,0.16666666666666666,0.21496724755901617,0.16286549707602338,29,1,4,7,5,12,5,4,1,24,15,0.012420177459716797
40,0.2111111111111111,0.16666666666666666,0.21458410579656406,0.16445279866332496,30,1,4,7,6,12,5,4,1,24,16,0.012612104415893555
41,0.2,0.16666666666666666,0.203472994685453,0.16445279866332496,30,1,4,8,6,12,5,4,1,25,16,0.012072086334228516
42,0.2111111111111111,0.15,0.21458410579656406,0.14778613199665833,30,1,5,8,6,12,5,4,1,25,17,0.012021064758300781
43,0.2222222222222222,0.15,0.22569521690767522,0.14778613199665833,31,1,5,8,6,12,6,4,1,25,18,0.012363672256469727
44,0.2,0.13333333333333333,0.20270671116054872,0.13191311612364243,32,1,5,9,6,12,6,4,1,26,18,0.016632080078125
45,0.2222222222222222,0.16666666666666666,0.22569521690767522,0.16445279866332496,32,1,6,9,6,12,6,4,1,26,19,0.011983871459960938
46,0.23333333333333334,0.13333333333333333,0.23644790507971822,0.13191311612364243,32,1,6,9,6,12,6,4,2,26,20,0.012567996978759766
47,0.2111111111111111,0.08333333333333333,0.21494252873563222,0.08015873015873015,33,1,6,9,6,13,6,4,2,27,20,0.011974096298217773
48,0.2,0.08333333333333333,0.20383141762452106,0.08015873015873015,33,1,6,9,6,13,6,5,2,28,20,0.01213216781616211
49,0.2,0.08333333333333333,0.20383141762452106,0.08015873015873015,33,1,6,9,6,13,7,5,2,28,21,0.011928081512451172
50,0.2222222222222222,0.15,0.2268199233716475,0.14365079365079364,34,1,6,9,7,13,7,5,2,28,22,0.011338233947753906
51,0.2222222222222222,0.16666666666666666,0.2268199233716475,0.1595238095238095,35,1,6,9,8,13,7,5,2,28,23,0.011628150939941406
52,0.2111111111111111,0.06666666666666667,0.2153256704980843,0.06349206349206349,36,1,6,10,8,13,7,5,2,29,23,0.011574983596801758
53,0.2111111111111111,0.1,0.21494252873563222,0.09682539682539681,36,1,6,11,8,13,7,5,2,30,23,0.010957002639770508
54,0.18888888888888888,0.15,0.19157088122605362,0.14682539682539683,37,1,6,11,8,14,7,5,2,31,23,0.011361122131347656
55,0.18888888888888888,0.15,0.19157088122605362,0.14682539682539683,37,1,6,11,8,14,8,5,2,31,24,0.011448144912719727
56,0.23333333333333334,0.16666666666666666,0.2360153256704981,0.16428571428571428,37,1,6,11,8,15,8,5,2,32,24,0.011224985122680664
57,0.2222222222222222,0.16666666666666666,0.22452107279693487,0.16428571428571428,38,2,6,11,8,15,8,5,2,33,24,0.011097908020019531
58,0.23333333333333334,0.16666666666666666,0.2360153256704981,0.16428571428571428,38,2,6,11,8,15,9,5,2,33,25,0.011861801147460938
59,0.26666666666666666,0.26666666666666666,0.26827339018662716,0.2695488721804511,39,2,6,11,8,15,9,5,3,33,26,0.011339902877807617
60,0.3111111111111111,0.3333333333333333,0.31128414287479916,0.3397243107769423,40,2,6,11,8,15,9,5,4,33,27,0.011281013488769531
61,0.26666666666666666,0.2833333333333333,0.26827339018662716,0.2870927318295739,41,2,6,11,8,15,9,6,4,34,27,0.010942935943603516
62,0.23333333333333334,0.18333333333333332,0.2360153256704981,0.1818295739348371,41,2,6,11,8,16,9,6,4,35,27,0.011556148529052734
63,0.23333333333333334,0.18333333333333332,0.2360153256704981,0.18095238095238098,42,2,6,11,8,16,9,6,5,35,28,0.01130223274230957
64,0.25555555555555554,0.18333333333333332,0.2582375478927203,0.18174603174603177,43,2,6,11,8,17,9,6,5,36,28,0.011616945266723633
65,0.24444444444444444,0.2,0.24674329501915707,0.1976190476190476,44,2,6,11,8,18,9,6,5,37,28,0.011322975158691406
66,0.25555555555555554,0.2,0.2574959831912001,0.1976190476190476,44,2,7,11,8,18,9,6,5,37,29,0.010910272598266602
67,0.23333333333333334,0.18333333333333332,0.2352737609689779,0.18095238095238098,45,2,7,11,8,19,9,6,5,38,29,0.010910987854003906
68,0.2,0.15,0.20117414411074033,0.14761904761904762,46,2,7,12,8,19,9,6,5,39,29,0.009701967239379883
